id2,url,asin,brand,pcategory1,title,listprice,techdetails,proddescrshort,proddescrlong,imageurl,modelno,itemweight,length,width,height
1925,14644467,82638810563,[312883],"[5629, 17, 961]","[312883, 4217, 1282, 168, 2649, 5034, 80, 1065, 3170]",13.88,"[96930, 408655, 26818, 60222, 4776, 20, 2649, 2506, 3170, 4953, 168]","[312883, 4217, 1282, 2649, 5034, 80, 1065, 3170, 46, 7, 96930, 26818, 6, 0, 63, 3518, 14145, 390, 4136, 4, 11, 10911, 4776, 20, 2649, 2506, 2090152]","[312883, 4217, 1282, 168, 2649, 5034, 80, 1065, 3170, 96930, 408655, 26818, 13581, 14145, 390, 4136, 60222, 4776, 20, 2649, 2506, 3170, 4953, 168]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4971, 66, 5206, 66, 4713, 66, 168, 66, 0, 643, 0]",A111B-010B,0.4,9.8,2.8,1.9
1926,15229253,76134592000,[287356],"[5629, 17, 961]","[58413, 131, 6882, 0, 30292]",55.2,"[55230, 647, 29234, 6206, 2635, 738, 7581, 6932, 58732, 1226, 12, 427, 2900, 6, 6932, 36249, 3170, 722, 14224, 34234, 8753, 53353]","[23, 58413, 131, 6882, 0, 30292, 11, 891, 5, 280, 19, 51, 8471, 12, 35, 12912, 20, 624, 65, 7, 36569, 647, 29234, 12, 230, 738, 7581, 4120, 248466, 14536, 26562, 4, 46991, 2506, 5811, 12, 4333, 6932, 4, 3589, 1376, 0]","[58413, 131, 6882, 0, 30292, 55230, 647, 29234, 6206, 2635, 738, 7581, 6932, 58732, 1226, 12, 427, 2900, 6, 6932, 36249, 3170, 722, 14224, 34234, 8753, 53353, 248466, 14536, 10809, 12, 62, 5, 203, 376, 4687, 4656, 46991, 2506, 1073, 1451, 5811, 15877, 6932, 4, 3589, 1376, 7203, 3170, 722, 7107, 193, 315, 35, 358, 199987, 1004581, 7561, 12, 427, 4120, 561, 203, 360, 2718, 4326, 1276]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4842, 66, 385, 66, 1927, 66, 5099, 66, 0, 643, 0]",VSK2000,14.5,21.9,20.6,10.8
1927,15657808,1240508562,[26111],"[2942, 2695]","[26111, 0, 2585, 4330, 17255, 12, 3389]",14.99,"[11422, 8078, 1024, 58998, 17589, 18, 1181, 2866, 5, 371]","[24959, 35, 3389, 1181, 20, 3, 26111, 0, 2585, 4330, 17255, 12, 1934158, 77, 1181, 19765, 1422, 97, 10762, 19192, 4, 11, 427, 5, 357434]","[26111, 0, 2585, 4330, 17255, 12, 3389, 11422, 8078, 1024, 58998, 17589, 18, 1181, 243, 10762, 19192, 2866, 5, 371]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2119, 66, 419, 66, 2688, 66, 2384, 66, 0, 643, 0]",08562,0.3,12.2,7.9,2.0
1928,15846647,81651901005,[1007945],"[3211, 13085]","[351944, 32466, 32285, 2649, 5034, 6533, 8562, 3211, 2208]",299.98,"[3583, 2492, 32285, 2649, 5034, 147, 142, 6, 1568, 6084, 655]","[2947, 19, 152, 5, 1926, 35, 336, 30, 3, 3436, 26849, 4, 16961, 6, 996, 33, 30, 3, 123, 3993, 1286, 18, 3, 3930, 351944, 46, 19, 1240162, 6875, 5, 1563, 6568, 3, 351944, 32466, 6533, 3211, 2208, 10480, 336, 30, 6126, 334, 6789, 4, 114793]","[351944, 32466, 32285, 2649, 5034, 6533, 8562, 3211, 2208, 3583, 2492, 32285, 2649, 5034, 10230, 20, 2649, 2506, 3603, 906, 1885, 5455, 906, 6845, 868, 0, 10480, 336, 30, 8019, 313, 169788, 62, 5, 168, 4045, 4, 62, 5, 3653, 420, 8, 1536, 33, 3326, 334, 0, 10480, 336, 30, 313, 26207, 8, 9362, 2447, 8545, 14801, 15863, 4, 4442, 13904, 8052, 8, 268, 2277, 18441, 899, 5663, 34797, 102, 2108, 1885, 6096, 1588, 1365353, 10480, 318, 6214, 3914, 5, 9386, 9914, 5021, 9914, 4903, 2928, 3326, 13372, 18563, 33, 12150, 2928, 4448, 147, 142, 6, 1568, 6084, 669, 10230, 20, 2256, 4, 1434]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 5123, 66, 2919, 66, 513, 66, 2119, 66, 0, 643, 0]",PA50500U5YR,1.0,10.0,8.0,3.0
1929,15862758,81234801058,[347447],[7536],"[347447, 1597, 10717, 3583, 1544, 6939]",27.88,"[3900, 6145, 6513, 2718, 695, 9113, 7304, 19194, 6145, 6513, 1116, 20, 808, 4774, 44487, 1530729, 16599, 9321]","[23, 347447, 1597, 10717, 3583, 1544, 6939, 11, 7, 680, 1514, 196, 4, 2435, 196, 1295, 12, 35, 1765, 575284, 23, 7529, 3518, 62, 5, 136, 3900, 16599, 376, 4656, 4, 106, 9578, 196, 428, 42, 382, 19, 1070, 9113, 4, 2617, 4656, 8, 623700]","[347447, 1597, 10717, 3583, 1544, 6939, 3311, 9416, 3900, 6145, 6513, 2718, 695, 9113, 7304, 19194, 6145, 6513, 1116, 20, 808, 4774, 44487, 2994, 2638, 1438, 428, 12, 427, 20412, 4, 96937, 243, 4139, 9578, 781, 44487, 1530729, 16599, 9321, 2866, 437, 22429, 1116, 1467, 160283, 1853, 16599, 1186, 328498, 441313, 428, 10230, 20, 44, 538, 6, 1434, 1221]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 5123, 66, 580, 66, 2508, 66, 2119, 66, 0, 643, 0]",KF-251-BK,1.02,7.0,5.0,2.0
1930,16199979,70311568449,"[85852, 3099]",[1266],"[85852, 8657, 3510, 80072]",28.88,"[17211, 4, 1884, 1325, 31856, 231, 428, 20, 753, 4, 1058, 8052, 8, 937, 3650, 5, 112, 35, 753, 663]","[14955, 615, 628, 66421, 18, 35, 705, 20, 85852, 8657, 3510, 0, 198, 24, 6139, 6, 268, 397, 37508, 4, 1497, 972, 5, 112, 271, 35, 2700, 24, 1947, 1357829, 85852, 8657, 3510, 80072, 11, 4909, 427, 5, 126, 964, 5, 106, 716, 6937, 4, 1884, 821825]","[85852, 8657, 3510, 80072, 36889, 427, 5, 126, 17211, 4, 1884, 1325, 31856, 231, 428, 20, 753, 4, 1058, 8052, 8, 937, 3650, 5, 112, 35, 753, 663, 185087, 269, 10690]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 1797, 66, 929, 66, 296, 66, 4449, 66, 0, 643, 0]",CASBUSMBRT,0.8,7.6,5.6,1.6
1931,16489779,9263626075,[71425],"[2942, 2695]","[71425, 3389, 6663, 1877176, 2123, 4, 16734, 15325, 483]",79.99,"[1877176, 358, 12, 3389, 254585, 1181, 19765, 26272]","[23, 71425, 6663, 1877176, 2123, 4, 16734, 15325, 12, 3389, 743, 7, 50648, 2860, 358, 1181, 19765, 4, 7, 31620, 68, 400, 22, 427, 5, 538, 9045, 4, 0, 23, 11414, 624, 3, 1877176, 2123, 12, 3389, 68, 11, 6289, 6, 302925, 2860, 4, 743, 6737, 12, 730, 1376, 753, 4, 1271, 887, 5, 7, 0, 149, 563, 5661, 3, 1877176, 358, 15399, 102, 7, 1334, 60, 3, 3389, 42, 27, 184, 878, 6, 3, 281411, 23, 3560, 624, 7, 5897, 12, 7, 6381, 33, 31620, 4, 7, 310029, 2872, 6861, 172, 6, 2057, 106924, 1024, 68, 2152, 8, 7, 4120, 4098, 878, 6, 3, 281411, 194, 1926, 3, 1181, 3, 71425, 85739, 4330, 17255, 12, 3389, 11, 90, 972, 68, 7804, 111, 3294, 852, 6, 914, 7487, 4, 10480, 3, 1181, 30, 0, 23, 668, 270, 1604, 8004, 32687, 4, 90617, 213, 5012, 23916, 12, 6264, 2031889]","[71425, 3389, 6663, 1877176, 2123, 4, 16734, 15325, 1877176, 358, 12, 3389, 254585, 1181, 19765, 26272, 4330, 19765, 7804, 3294, 852, 6, 29490, 2158, 483]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2241, 66, 646, 66, 2122, 66, 646, 66, 0, 643, 0]",BUS0250,2.0,11.13,8.75,2.0
1932,16553090,77865605448,[80749],"[5629, 17, 961]","[80749, 18290, 21198, 142274, 2032, 101012, 17837, 25771, 6878, 2073]",91.88,"[4590, 1346, 17837, 18290, 113342, 786, 13699, 3561, 9117, 323]","[80749, 11, 3527, 5, 5598, 3, 80749, 18290, 21198, 142274, 2032, 6878, 2073, 1708, 3, 949, 786, 26, 7, 424, 16, 11, 17697, 36, 103, 105, 3, 240, 11, 1014, 43, 75, 270, 789, 27538, 6875, 12, 390, 959, 75, 158, 40, 39660, 2415, 4385, 354, 29, 134, 29, 1741, 724, 4, 2642, 5093, 3, 80749, 18290, 21198, 142274, 2032, 6878, 2073, 6206, 3, 3831, 135, 331, 2074706, 45802, 6, 3526, 3, 949, 31941, 303, 508, 959, 778, 1574, 7108, 8, 4385, 1198, 111, 31941, 0, 242, 1359, 222, 323, 959, 778, 1015, 4, 427, 269, 12932, 5289, 4, 724, 0, 588, 6, 44, 28, 390, 11, 5329, 8, 40, 780, 3240, 515167, 685, 16, 270, 427, 5, 2437, 4, 2029, 97, 3249, 390, 1521637]","[80749, 18290, 21198, 142274, 2032, 101012, 17837, 25771, 6878, 2073, 4590, 1346, 17837, 18290, 113342, 786, 671, 222, 323, 18290, 10878, 786, 38322, 20, 31941, 303, 4, 1659, 16765, 18290, 171427, 301146, 323, 18290, 408527, 2032, 269, 4, 1339, 786, 18290, 56699, 786, 64034, 10939, 81, 360, 0, 13699, 3561, 9117, 323]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4853, 66, 5042, 66, 4285, 66, 2688, 66, 0, 643, 0]",HD567XZNL3,1.0,10.5,7.0,2.0
1933,1926536,72518471218,[2799],[15461],"[2799, 4285, 483, 24655, 11084, 782932]",23.97,"[149, 0, 0, 0, 0, 11829, 2038, 537, 12, 9180, 4026, 6, 1058, 753, 4, 3589]","[665, 1469, 2038, 12648, 12, 13737, 4026, 6, 1058, 753, 4, 1212535, 1596, 5725, 5136, 35376, 0, 149, 2799, 270, 0, 0, 0, 4, 0, 71450, 4, 0, 0]","[9333, 478097, 537, 1058, 5753, 12648, 12, 13737, 4026, 6, 753, 4, 3589, 1596, 5725, 5136, 35376, 19234, 149, 2799, 270, 0, 0, 0, 4, 0, 71450, 4, 0, 11829]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 3653, 66, 3542, 66, 4889, 66, 4741, 66, 0, 643, 0]",C6656AN,0.2,5.53,4.6,4.5
1934,5470215,10343854215,[15338],[15461],"[15338, 1905483, 8230, 11084, 31744]",16.84,"[405175, 7513, 24618, 1822, 6938, 1058, 4, 2038, 8606, 1978, 4, 24, 1124, 12, 54257, 4026]","[405175, 7513, 24618, 1822, 6938, 1058, 4, 2038, 8606, 1978, 4, 24, 1124, 12, 54257, 4026, 146, 3, 5725, 23478, 1162, 20368, 432123, 9423, 4256, 5, 334, 19234, 4, 0, 0]","[4247, 874, 2567, 1444, 24655, 2567, 2158, 31744, 2567, 18631, 3056, 736, 270, 147, 10114, 8230, 1915, 216967, 11114, 25891, 15338, 26272, 1730676, 15338, 26272, 1522126, 15338, 26272, 1101405, 15338, 26272, 1435497, 15338, 26272, 1837275, 15338, 26272, 1426662, 551333, 355952, 355952]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 168, 66, 2569, 66, 2843, 66, 4089, 66, 0, 643, 0]",T060320,0.15,5.6,4.4,0.8
1935,11084871,76364901590,[28157],[7536],"[28157, 401883, 19304, 17188, 11, 7, 91690, 1511, 19310, 3583, 2517]",599.0,"[2072, 4, 561, 1080, 223664, 2133, 2456, 1026, 2743, 4, 2438, 1080, 13211, 1168, 62, 33, 723, 1080, 132629, 5052, 1765, 1199, 18635, 762606, 21307, 2864, 18, 460080, 12197, 1780, 7, 2649, 5402, 20, 460080, 0, 24460, 88147, 1034, 1080, 5, 1033, 8638, 6, 336, 10878, 764, 20, 0, 6013]","[23, 28157, 401883, 19304, 11, 7, 0, 1765, 1546, 16, 20753, 8102, 3143, 543, 4, 353, 5, 366, 13737, 336, 40349, 4, 6766, 5, 1425, 221, 0, 2947, 19, 211, 7, 321, 221, 33, 19, 24, 40, 2206, 7421, 442, 8, 7, 187, 706, 49, 32, 7, 11205, 1295, 5, 823, 35, 448, 4, 2820, 29, 35, 221, 7944]","[8531, 6875, 12, 321, 1672, 5, 366, 13737, 40349, 4, 336, 6766, 12, 62, 5, 539, 31559, 13581, 671, 4212, 671, 3791, 2251, 883, 4, 2256, 3520, 1275, 183401, 33, 589, 4448, 40192, 3544, 28157, 376, 4656, 72966, 4, 762606, 3678, 4404, 4967, 12, 460080, 12197, 246, 671, 4212, 4, 671, 3791, 2251, 883, 9296, 895, 561, 30, 98, 945, 498, 3214, 97, 555, 543, 781, 430000, 398475, 4656, 97, 1319, 781, 1054, 7836, 7561, 12, 372, 967, 1701, 3156, 64631, 4, 19304, 5, 19304, 0, 20721, 224, 67, 147, 168, 172262, 2954, 2649, 2506, 7561, 12, 3249, 4656, 11829, 4, 11490, 30262, 390, 1681, 5295, 3, 516, 6, 899, 16, 11, 170, 12, 35, 221, 30, 1034, 1080, 5, 1033, 2450, 13356, 141536, 4402, 1181, 12, 1406, 1844, 1175, 1359, 4769, 2677, 323, 1219008, 722, 3065, 577, 9840, 77390, 4, 6013, 764, 6819, 45338, 1372, 4871, 6673, 1106, 1096, 433, 11968, 401883, 19304, 3056, 634, 1765, 1546, 20, 551, 37043, 376, 4656, 2546, 914924, 48322, 3170, 4727, 982, 16359, 3260, 2582, 0, 0, 401883, 8803, 1266, 12, 0, 401883, 8803, 1266, 12, 0, 401883, 11242, 1266, 12, 671, 168, 34848, 17, 1140, 6084, 8983, 12, 671, 781, 8, 3, 614, 6, 376, 868, 2792]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4842, 66, 2122, 66, 3844, 66, 2119, 66, 0, 643, 0]",,,,,
1936,11961769,80844703925,[12157],"[533, 2695]","[12157, 244403, 20, 17768, 11252, 3549, 58612, 4, 147, 16533, 27449]",77.6,"[77, 1556, 6784, 1588, 3263, 46, 40, 45538, 869, 7874, 3263, 20, 17768, 11252, 3549, 58612, 4, 147, 16533, 0, 63, 11, 244, 8, 228, 7, 36971, 781, 612, 4, 7, 390014, 0, 298618, 2468, 0, 9321, 0, 3549, 9321, 0, 9321, 9198, 16533, 15420, 0, 869, 3263, 12157, 601, 7, 5263, 4871, 18, 44, 412]",[0],"[0, 1556, 6784, 1588, 3263, 46, 40, 45538, 869, 7874, 3263, 20, 17768, 11252, 3549, 58612, 4, 147, 16533, 0, 63, 11, 244, 8, 228, 7, 36971, 781, 612, 4, 7, 390014, 0, 298618, 2468, 17768, 9321, 11252, 3549, 9321, 58612, 9321, 147, 16533, 15420, 60601, 869, 3263, 12157, 601, 7, 5263, 4871, 18, 44, 412]","[6567, 10, 66, 66, 0, 66, 109, 66, 29930, 66, 7025, 66, 1564, 66, 4889, 66, 3822, 66, 2618, 66, 0, 643, 0, 643, 0]",WP-2100-E-P-AC,0.5,,,
1937,13213196,66291902701,[57118],[26395],"[57118, 0, 9149, 9637, 3674, 6869, 7823, 20, 0, 18952, 17221]",24.84,"[0, 3674, 6869, 7823, 20, 221225, 18952, 17221, 11422, 6453, 18613, 2379, 3, 4432, 715, 7, 3268, 43207, 354, 23, 4432, 11, 375, 852, 4776, 20, 671, 1028, 4212, 3791, 33, 540]","[57118, 9149, 9637, 3674, 6869, 7823, 20, 0, 18952, 17221, 17, 0]","[8320, 3, 949, 8, 11452, 5827, 3, 57118, 0, 3674, 6869, 7823, 20, 221225, 18952, 17221, 624, 40, 0, 2649, 805064, 23, 12716, 4432, 270, 670, 1852, 9416, 471, 97, 12658, 83, 390, 1856, 371748, 242, 1409, 6453, 18613, 2379, 3, 4432, 715, 7, 3268, 43207, 354, 8671, 2635, 9036, 20, 6823, 815735, 1454, 2148, 4, 56345, 5145, 7193, 33970, 106, 3268, 2251, 312206, 23, 4432, 11, 375, 852, 4776, 20, 671, 1028, 4212, 3791, 33, 540, 4, 624, 9540, 20106, 20, 7, 1806, 7917, 16402, 1289359, 2158, 483, 20, 6779, 13709, 0, 4582, 9540, 20106, 2996, 22575, 5990, 16402, 3727, 4866, 5625, 56345, 5145, 7193, 1852, 9416]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4035, 66, 750, 66, 513, 66, 2509, 66, 0, 643, 0]",M42N01-7N,1.5,7.65,5.625,2.7
1938,13213470,74061707876,[9712],[4590],"[9712, 0, 32357, 18448, 34031, 158083, 41715, 2517, 4590, 10869]",55.92,"[10230, 20, 35460, 2517, 17, 74782, 179666, 25075, 360565, 25075, 876658, 27653, 158083, 499, 2975]","[199, 9712, 1465, 7587, 266, 2288, 2750, 5, 1425, 2635, 538025, 3854, 9712, 46, 1524, 40, 733, 1233, 397, 447, 5, 1425, 16, 9712, 1465, 6206, 4333, 397, 763, 4, 375, 11107, 20, 3, 7230, 254, 3, 4431, 11, 891, 198882]","[18448, 81, 360, 17837, 41715, 1465, 4431, 10230, 20, 35460, 2517, 17, 74782, 179666, 25075, 360565, 25075, 876658, 27653, 158083, 499, 2975]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4854, 66, 2659, 66, 470, 66, 2560, 66, 0, 643, 0]",KTH-MLG4/2G,0.15,6.03,3.6,0.18
1939,13214306,64240455840,[388677],"[5629, 17, 961]","[388677, 0, 18712, 78399, 17631, 6878, 2073]",72.82,"[2502, 1465, 15561, 2408, 9597, 2996, 46990, 360, 55223, 8514, 323, 1434]","[23, 388677, 0, 18712, 78399, 17631, 6878, 2073, 2678, 2313, 60237, 472, 12481, 2678, 390, 4, 19884, 1243, 6, 3589, 21000, 4, 555, 1234, 3, 103, 89, 16, 525, 5, 591, 11, 0]","[2502, 1465, 15561, 2408, 9597, 2996, 46990, 360, 55223, 8514, 323, 1434]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 3014, 66, 419, 66, 2650, 66, 3116, 66, 0, 643, 0]",VIDEO-PX558-DT,0.85,7.2,6.6,2.7
1940,13216104,1034384261,[15338],"[3267, 17, 961]","[15338, 0, 4217, 36916, 987, 3414]",45.2,"[8541, 627, 268, 17363, 937, 873, 149, 126, 20, 24655, 11829, 8931, 12, 268, 397, 753]","[15338, 0, 4217, 36916, 987, 3414, 46, 7, 268, 17363, 1630, 16, 11, 663, 12, 4026, 35, 866, 24077, 753, 4, 109724, 12, 126, 20, 1679, 6290, 4, 937, 1851498, 24655, 873, 11, 8012, 10632, 5, 1822, 514415, 665583, 77, 873, 11, 692518, 4, 57145, 20, 7, 3268, 3005, 627, 769505, 5295, 3, 215, 4, 322, 6, 1565, 665583, 4449, 106293, 0, 0]","[8541, 627, 268, 17363, 937, 873, 149, 126, 20, 24655, 11829, 8931, 12, 268, 397, 753, 122150]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2119, 66, 2618, 66, 3563, 66, 4889, 66, 0, 643, 0]",S041667,1.9,10.17,7.92,0.45
1941,14090113,83534500299,[753003],"[5629, 17, 961]","[753003, 0, 0, 1786, 0, 32124, 1410, 2073, 7252, 19193]",307.54,"[2649, 4556, 59230, 873, 2196, 7753, 25516, 1376, 219483, 10633]","[242, 4333, 685, 6554, 31320, 7929, 4, 7, 12716, 428, 3, 44, 95, 0, 1786, 0, 27476, 892, 3052, 1410, 685, 4, 2239, 12204, 7892, 14463, 228, 2852, 6, 7, 2239, 1999, 270, 2878, 3986, 33, 797, 685, 8, 52, 696036, 8320, 7, 59230, 873, 2196, 3, 0, 188854, 7753, 3, 123, 4837, 6258, 979, 154, 1376, 16, 24, 25516, 33, 32, 2428, 584780]","[2817, 2468, 7513, 6255, 428, 2649, 4556, 15124, 1306, 5, 2163, 59230, 873, 2196, 7753, 25516, 1376, 219483, 10633]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 5198, 66, 4493, 66, 1927, 66, 7025, 66, 0, 643, 0]",DS490-AS,3.0,15.0,9.0,4.6
1942,14251368,64109214723,[26203],"[5629, 17, 961]","[26203, 589151, 1341809, 7693, 6298, 4330, 17, 375, 26254, 23953, 6022]",388.25,"[1341809, 10500, 144571, 12536, 1181, 11, 7, 101203, 12536, 1181, 20, 6136, 888035, 9333, 3922, 1320251, 3068, 7620, 7, 2665, 1181, 11, 564939, 13501, 4030, 1604, 11, 12235, 3166, 2489, 4, 19610, 1670, 7, 67, 22166, 6136, 2280, 12, 4333, 762, 509216, 2468, 0, 244, 8, 58847, 67, 290661, 387, 168, 4, 296, 304, 2921, 3101, 0, 12, 8106, 5, 7, 1588, 33, 7, 6160, 33, 3971, 12, 16496, 0, 5836, 236, 136, 12536, 6034, 20, 3, 5542, 11676, 74012, 0, 3575, 0, 12, 52, 153, 318, 11840, 8, 1497, 4, 0, 4330, 6083, 589151, 23, 663, 22397, 627, 95270, 1366055, 19546, 4580, 527, 29116, 4, 27111, 0, 36521, 4030, 5100, 4, 607, 867, 0, 8886, 12, 126, 20, 98, 538, 6, 15271, 8, 1495, 162, 3, 527, 516, 42, 27, 8246, 0, 42983]",[0],"[0, 10500, 144571, 12536, 1181, 11, 7, 101203, 12536, 1181, 20, 6136, 888035, 9333, 3922, 1320251, 3068, 7620, 7, 2665, 1181, 11, 564939, 13501, 4030, 1604, 11, 12235, 3166, 2489, 4, 19610, 1670, 7, 67, 22166, 6136, 2280, 12, 4333, 762, 509216, 2468, 348, 244, 8, 58847, 67, 290661, 387, 168, 4, 296, 304, 2921, 3101, 2028473, 15693, 12, 8106, 5, 7, 1588, 33, 7, 6160, 33, 3971, 12, 16496, 2186357, 6502, 5836, 236, 136, 12536, 6034, 20, 3, 5542, 11676, 74012, 1009248, 2932, 3575, 244, 227282, 12, 52, 153, 318, 11840, 8, 1497, 4, 0, 4330, 6083, 589151, 23, 663, 22397, 627, 95270, 1366055, 19546, 4580, 527, 29116, 4, 27111, 0, 36521, 4030, 5100, 4, 607, 867, 0, 8886, 12, 126, 20, 98, 538, 6, 15271, 8, 1495, 162, 3, 527, 516, 42, 27, 8246, 0, 42983]","[6567, 10, 66, 66, 0, 66, 109, 66, 29930, 66, 7025, 66, 3014, 66, 168, 66, 5099, 66, 381, 66, 0, 643, 0, 643, 0]",250014,27.0,,,
1943,14271741,89304900065,"[444765, 10680]","[5629, 17, 961]","[378989, 6872, 13699, 91858, 16599, 11906, 2073]",23.82,"[23093, 132, 360, 6872, 16599, 13699, 21604, 429846, 2692, 8081, 16599, 7148, 2305, 12168, 4, 83965, 2736]","[77, 378989, 2718, 13699, 132, 3156, 16599, 5768, 3875, 551, 2718, 16599, 279672, 7561, 8, 35, 254, 4, 4080, 29, 7, 20721, 685, 69, 19, 1147891, 4292, 159, 12, 16599, 442, 56668, 4967, 2037, 4, 376, 2171508]","[2817, 2468, 23093, 132, 360, 6872, 16599, 13699, 21604, 429846, 2692, 8081, 16599, 7148, 2305, 12168, 4, 83965, 2736, 13581, 17675, 56668, 727]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 5184, 66, 308, 66, 3844, 66, 7025, 66, 0, 643, 0]",SD-89300656,0.52,7.0,5.5,1.5
1944,14277574,1904818706,[35350],"[1213, 104205]","[35350, 203, 335674, 3293, 1282, 21157, 3171, 11105, 1727, 14054]",84.99,"[59858, 132, 41090, 9331, 12491, 982, 91216, 156424, 19708]","[8320, 95, 4639, 17253, 1497, 4, 2138, 2700, 35350, 3293, 1282, 4715, 2698, 3, 21271, 0, 0, 4, 670, 14278, 20, 6823, 0, 23, 16531, 6692, 1949, 1185, 4639, 11, 891, 20, 25364, 5476, 6868, 44, 3, 130, 5, 3, 4639, 270, 2342, 2081, 5, 1939, 1604, 6168, 18, 3, 31719, 6420, 26364, 14716, 4, 20723, 21364, 568371, 23, 3293, 1282, 4715, 24, 90, 4479, 20, 3, 2099, 53295, 132, 786, 68, 1501, 5, 2093, 8710, 11920, 12, 20370, 7943, 213, 5012, 16985, 4, 1330, 40, 154, 7307, 29116, 710616]","[2817, 2468, 154404, 4715, 59858, 132, 41090, 13036, 5601, 0, 9331, 12491, 982, 91216, 156424, 19708, 3523, 3827, 2548, 32593, 56175]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2119, 66, 1607, 66, 2508, 66, 380, 66, 0, 643, 0]",KFC-6993PS,9.8,9.0,6.0,3.0
